Image	Object type	Name	Classification	Parent	ROI	Atlas_X	Atlas_Y	Atlas_Z	hemisphere	channel	Atlas_AP	Atlas_DV	Atlas_ML	animal
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3457	5.5918	5.1564	Right	Negative	-4.379694375747986	4.517287344048439	-0.5436000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.7061	4.6323	4.6828	Right	Negative	-4.655097009773872	3.5859065029689527	-1.0171999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5943	4.928	5.038	Right	Negative	-4.569494395657698	3.8730008440444745	-0.6619999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6857	4.6867	4.7197	Right	Negative	-4.639515910338274	3.638709514867177	-0.9803000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3493	5.587	4.6596	Right	Negative	-4.382862329095927	4.512480253853427	-1.0404	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4633	5.2789	4.9895	Right	Negative	-4.469575840337833	4.2135513778075175	-0.7105000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5203	5.1311	4.5026	Right	Negative	-4.513477319350958	4.069960752773185	-1.1974	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4949	5.1964	4.7813	Right	Negative	-4.493865244020849	4.13341880816211	-0.9187000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4697	5.261699999999999	5.0054	Right	Negative	-4.474452407630359	4.1968604190054934	-0.6946000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6835	4.6931	4.6378	Right	Negative	-4.637882078756057	3.644905189368486	-1.0621999999999998	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6356	4.8259	4.160400000000001	Right	Negative	-4.6017386353543515	3.773650436407977	-1.5395999999999992	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker+	PRNr	Polygon	9.4522	5.3113	4.7137	Right	Positive	-4.461341925254038	4.244913896618102	-0.9863	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3328	5.6267	5.1328	Right	Negative	-4.369885199564496	4.551147388964347	-0.5672000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6793	4.7038	4.6995	Right	Negative	-4.634630627471472	3.655306492661383	-1.0005000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5725	4.9928	4.3562	Right	Negative	-4.553425043369346	3.9356929925745607	-1.3437999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5652	5.0085	4.7622	Right	Negative	-4.547521167234415	3.9510482367142523	-0.9378000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.69	4.6724	5.0014	Right	Negative	-4.642553220418776	3.6249166730200617	-0.6985999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6932	4.6646	4.9197	Right	Negative	-4.645061228659237	3.6173230416815936	-0.7803000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6898	4.6764	4.6348	Right	Negative	-4.6427026044501485	3.6286923578783226	-1.0652	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4891	5.2101	4.9722	Right	Negative	-4.4892813484475615	4.14677109805388	-0.7278000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3786	5.5035	5.1917	Right	Negative	-4.404773329230586	4.431596986403569	-0.5083000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6342	4.8294	4.1802	Right	Negative	-4.600649007876639	3.777054883500397	-1.5198	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4621	5.2832	4.8723	Right	Negative	-4.468755176393937	4.21769122841694	-0.8277000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.408	5.4304	4.5929	Right	Negative	-4.427690368559628	4.3604795214940095	-1.1071	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3191	5.667	4.7402	Right	Negative	-4.35974970863337	4.590148186484593	-0.9598000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.371	5.5279	4.7664	Right	Negative	-4.399328849648132	4.455153245041737	-0.9336000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker+	PRNr	Polygon	9.4847	5.2243	4.7204	Right	Positive	-4.486135703322973	4.160478181165949	-0.9796000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5129	5.1484	4.749	Right	Negative	-4.507613272934614	4.086827915310735	-0.9510000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5035	5.1761	4.4805	Right	Negative	-4.5006632568466625	4.113633548116772	-1.2195	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5296	5.1	5.1494	Right	Negative	-4.520031386443759	4.0399679879741095	-0.5506000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3306	5.6366	4.6775	Right	Negative	-4.368556413081896	4.560632398739285	-1.0225	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4577	5.2919	5.1932	Right	Negative	-4.46513017468424	4.226229356099019	-0.5068000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5529	5.0413	4.7627	Right	Negative	-4.5381266808100085	3.9828853468293586	-0.9373000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4175	5.402399999999999	4.89	Right	Negative	-4.434713857394566	4.333383723391749	-0.8100000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4539	5.3068	4.6988	Right	Negative	-4.46264325539843	4.240544972629189	-1.0011999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2929	5.7354	4.9089	Right	Negative	-4.339610860347304	4.6565854312980415	-0.7911000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4521	5.3097	4.8861	Right	Negative	-4.461102856595833	4.243418422765785	-0.8139000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4952	5.192	5.1739	Right	Negative	-4.493780617162188	4.129258976999807	-0.5261000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5527	5.0468	4.2526	Right	Negative	-4.538406798455503	3.9880707468048895	-1.4474	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3678	5.5355	4.8601	Right	Negative	-4.39680341025912	4.4625589143645685	-0.8399000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6701	4.7262	4.956899999999999	Right	Negative	-4.627417924886574	3.6771146875075247	-0.743100000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker+	PRNr	Polygon	9.6328	4.831899999999999	4.3027	Right	Positive	-4.599472224656179	3.7795195205146377	-1.3973000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4488	5.3162	5.1539	Right	Negative	-4.45838192641999	4.24979852327539	-0.5461	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3393	5.6112	4.9167	Right	Negative	-4.375009551089502	4.536045885022458	-0.7833000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.7049	4.6351	4.728	Right	Negative	-4.654145612215856	3.5886366384611055	-0.9720000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5312	5.1013	4.5672	Right	Negative	-4.5217386004262785	4.04105818471141	-1.1328000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3351	5.6246	4.6811	Right	Negative	-4.3719934203103366	4.548984675526442	-1.0189000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5186	5.1362	4.424	Right	Negative	-4.512228282652214	4.074893562809006	-1.2759999999999998	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.364	5.5427	5.1805	Right	Negative	-4.393645391754155	4.469637993292754	-0.5194999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5027	5.1759	4.7344	Right	Negative	-4.4998488699396395	4.113511364283302	-0.9656000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6723	4.7224	4.7346	Right	Negative	-4.629278361399936	3.6733625192094834	-0.9653999999999998	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5032	5.175	4.6791	Right	Negative	-4.500268527120211	4.112624423849086	-1.0209000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6694	4.7336	4.3568	Right	Negative	-4.6273655410942425	3.6841268379954504	-1.3432000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5338	5.0919	4.8288	Right	Negative	-4.5235094426594875	4.032010190884479	-0.8712	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3535	5.5756	4.6676	Right	Negative	-4.386052771360589	4.501421083505803	-1.0324	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.399	5.4519	4.8683	Right	Negative	-4.420598464745877	4.3814254427242485	-0.8317000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6632	4.7435	5.0771	Right	Negative	-4.622051975819276	3.69394073868122	-0.6229000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5076	5.1618	4.8361	Right	Negative	-4.5035013279875455	4.099857150815198	-0.8639000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6747	4.7163	4.6978	Right	Negative	-4.631137578644594	3.6674323431860882	-1.0022000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5349	5.0907	4.6381	Right	Negative	-4.524500669936093	4.030791973790185	-1.0619000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.331	5.637	4.5369	Right	Negative	-4.36898975325823	4.560975433679474	-1.1631	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4809	5.2374	4.3822	Right	Negative	-4.483491903700219	4.173102139555394	-1.3178	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3806	5.4978	5.2483	Right	Negative	-4.406268930893107	4.426075623502528	-0.45169999999999977	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6863	4.6871	4.4951	Right	Negative	-4.640148489454226	3.6390361052618245	-1.2049000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.695200000000002	4.6614	4.691	Right	Negative	-4.646774719678631	3.6141512039760024	-1.0090000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6442	4.7998	4.489	Right	Negative	-4.608031144872226	3.7484142779091956	-1.2110000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker+	PRNr	Polygon	9.6967	4.6579	4.636	Right	Positive	-4.6479639666261505	3.6107385346108107	-1.064	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3399	5.6086	5.0309	Right	Negative	-4.375380662977214	4.5335530451825665	-0.6691000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5682	5.0049	4.2751	Right	Negative	-4.550195990654797	3.9474182522496815	-1.4249	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3888	5.4782	4.9855	Right	Negative	-4.4127294748596055	4.406981119602999	-0.7145000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4481	5.3181	5.1368	Right	Negative	-4.457850186042546	4.251641718333327	-0.5632000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5406	5.0732	4.8673	Right	Negative	-4.528653754217131	4.013876627874103	-0.8327	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3252	5.6525	4.5247	Right	Negative	-4.364562738021888	4.576019381711967	-1.1753	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4366	5.3573	4.2454	Right	Negative	-4.449810452130199	4.2894278347666175	-1.4546000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3158	5.6736	4.9647	Right	Negative	-4.3570374940318	4.596622268002017	-0.7353000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3614	5.5503	5.1164	Right	Negative	-4.391717669183998	4.476994328978962	-0.5836000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.494	5.1955	5.1392	Right	Negative	-4.492890228624094	4.132646979546686	-0.5608000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6394	4.8067	5.1001	Right	Negative	-4.603850784946345	3.7552936365416345	-0.5998999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.318	5.6687	4.8694	Right	Negative	-4.358802059228139	4.591836308617978	-0.8306000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4545	5.2998	5.2603	Right	Negative	-4.4626308820180505	4.233916968445306	-0.4397000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6755	4.7122	4.8984	Right	Negative	-4.631577195857803	3.663513343683384	-0.8016000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.47	5.26	5.0967	Right	Negative	-4.474603101277117	4.195238075054275	-0.6033	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2922	5.7386	4.7604	Right	Negative	-4.339192422435433	4.659650379457612	-0.9396000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4896	5.2083	5.0112	Right	Negative	-4.48962256545966	4.145038328549303	-0.6888000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6741	4.7173	4.7467	Right	Negative	-4.630627017568487	3.668421486900892	-0.9533000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3813	5.4979	5.0264	Right	Negative	-4.406974982756046	4.42611204860095	-0.6736000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3942	5.465200000000001	4.8208	Right	Negative	-4.416975901573581	4.394319585857039	-0.8792	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4367	5.3482	5.1814	Right	Negative	-4.4491169543410045	4.280867340782412	-0.5186000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5977	4.9278	4.0786	Right	Negative	-4.57286402648266	3.872533324754632	-1.6214000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3583	5.5625	4.6853	Right	Negative	-4.389692765681435	4.48871490238865	-1.0147000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3588	5.5583	5.0134	Right	Negative	-4.389824808910941	4.484726588696441	-0.6866000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4757	5.2482	4.7328	Right	Negative	-4.479252973291817	4.183679646583818	-0.9672000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5767	4.9816	4.3617	Right	Negative	-4.556632916782558	3.924821784242573	-1.3383000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3674	5.5352	5.0255	Right	Negative	-4.396378785657059	4.462309860432199	-0.6745000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5992	4.9154	4.9939	Right	Negative	-4.573277587319727	3.860756345693641	-0.7061000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5927	4.9409	4.1315	Right	Negative	-4.569024793222196	3.885255950417328	-1.5685000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5312	5.1002	4.6808	Right	Negative	-4.521642729109256	4.040024393625412	-1.0192000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4718	5.254	5.2148	Right	Negative	-4.475873317277196	4.189451213675321	-0.48519999999999985	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3676	5.5361	4.8492	Right	Negative	-4.396656464765149	4.463139244957019	-0.8508000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3463	5.5945	4.6994	Right	Negative	-4.380527413072259	4.519775497622899	-1.0006000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5626	5.0147	4.8344	Right	Negative	-4.545471426624411	3.9570888382910083	-0.8656000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4015	5.4495	4.4237	Right	Negative	-4.422879777708514	4.378964341717345	-1.2763	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.432	5.3635	4.88	Right	Negative	-4.445768322124013	4.295632881798789	-0.8200000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5198	5.1279	4.964899999999999	Right	Negative	-4.512700323625119	4.066994471886864	-0.735100000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4947	5.1968	4.7945	Right	Negative	-4.4937008673783305	4.133811176738924	-0.9055	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3551	5.5691	4.9097	Right	Negative	-4.387080170549676	4.495180761633302	-0.7903000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3859	5.4865	4.9331	Right	Negative	-4.410563902899945	4.415019989162245	-0.7669000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5076	5.1635	4.6649	Right	Negative	-4.503649492750217	4.101454827948103	-1.0351	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5013	5.1802	4.666	Right	Negative	-4.4988289670561254	4.1176676594382675	-1.0339999999999998	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3495	5.5881	4.465	Right	Negative	-4.383157439352568	4.513497600393882	-1.2350000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6454	4.7954	4.6029	Right	Negative	-4.608843093241847	3.7441804462919537	-1.0971000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4488	5.319	4.8368	Right	Negative	-4.458625962499683	4.252429991494293	-0.8632	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4661	5.2739	4.7233	Right	Negative	-4.471929406778752	4.208622103779036	-0.9767000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5666	5.0103	4.1567	Right	Negative	-4.549072720148688	3.9526247830361845	-1.5433000000000003	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3073	5.696	4.9994	Right	Negative	-4.350522127735568	4.618372906938761	-0.7006000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.6624	4.7462	5.0201	Right	Negative	-4.621490340566221	3.696544004074472	-0.6799	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.39	5.4747	5.0215	Right	Negative	-4.4136198633977	4.40359311705612	-0.6785000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.465	5.277099999999999	4.6958	Right	Negative	-4.471112490987642	4.211719941029689	-1.0042	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5202	5.1321	4.4081	Right	Negative	-4.513464855623898	4.070908785124136	-1.2919	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3386	5.6188	4.3151	Right	Negative	-4.3749745984457205	4.543245997526021	-1.3849	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.495	5.1963	4.7677	Right	Negative	-4.493956147916384	4.1333166048815215	-0.9323000000000006	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3849	5.4891	4.9163	Right	Negative	-4.4097943131329975	4.417545718093219	-0.7837000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3003	5.7173	4.7251	Right	Negative	-4.3454051821694515	4.638966420697948	-0.9748999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0525	3.7004	5.2729	Right	Negative	-4.91895841652631	2.681615538235141	-0.42710000000000026	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0527	3.7007	5.1918	Right	Negative	-4.919183802188753	2.6818810367130537	-0.5082000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0811	3.6243	5.2148	Right	Negative	-4.940817032868638	2.607744421273209	-0.48519999999999985	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0599	3.6814	5.1957	Right	Negative	-4.924674298179985	2.663150698564686	-0.5042999999999997	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.07	3.6538	5.2434	Right	Negative	-4.932330366130875	2.6363814908570724	-0.4565999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.033	3.7532	5.1918	Right	Negative	-4.904134443130598	2.7328408535533413	-0.5082000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0834	3.618	5.2505	Right	Negative	-4.942559199494937	2.601634505506948	-0.44950000000000045	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0599	3.6808	5.2529	Right	Negative	-4.924622004734337	2.6625868125177776	-0.44709999999999983	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0799	3.6264	5.340200000000001	Right	Negative	-4.939804626290697	2.6098166897106365	-0.359799999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0698	3.6533	5.3617	Right	Negative	-4.932087549319884	2.6359280303635244	-0.33830000000000027	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.096	3.5846	5.2137	Right	Negative	-4.952200250883123	2.569208842526622	-0.48629999999999995	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0869	3.6089	5.2154	Right	Negative	-4.945252763679256	2.592794454248534	-0.48460000000000036	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0815	3.6225	5.3219	Right	Negative	-4.941058630410929	2.6060198740414027	-0.3780999999999999	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0511	3.7037	5.3119	Right	Negative	-4.917851357900049	2.684832023311926	-0.38810000000000056	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0808	3.6255	5.175800000000001	Right	Negative	-4.940622761350507	2.6088968601853373	-0.5241999999999996	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0777	3.6334	5.2372	Right	Negative	-4.938223088154129	2.616576250258853	-0.46280000000000054	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0946	3.5873	5.3385	Right	Negative	-4.951040898811212	2.5718614415564987	-0.3615000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0735	3.644	5.2887	Right	Negative	-4.934962921295268	2.6268835725439326	-0.4112999999999998	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.1052	3.559	5.3086	Right	Negative	-4.959134055091226	2.5443932554303053	-0.39139999999999997	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0575	3.687	5.2619	Right	Negative	-4.92277150306395	2.668610969548992	-0.4381000000000004	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	LDT	Polygon	10.0872	3.6076000000000006	5.2614	Right	Negative	-4.94543831962311	2.591548034328589	-0.4386000000000001	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.5059	5.16	5.5094	Right	Negative	-4.501650916663845	4.098305271311578	-0.19059999999999988	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4714	5.2529	5.4607	Right	Negative	-4.475378968080936	4.188450311680408	-0.23930000000000007	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.6345	4.8159	5.5387	Right	Negative	-4.5997712637589725	3.764342780626658	-0.16129999999999978	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.6222	4.849	5.5134	Right	Negative	-4.5904029240573925	3.796461833765218	-0.18660000000000032	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4926	5.1953	5.542799999999999	Right	Negative	-4.491478124898216	4.132574129349841	-0.15720000000000134	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.5423	5.0646	5.3022	Right	Negative	-4.529597745816256	4.005654482564654	-0.39780000000000015	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.6387	4.8044	5.5674	Right	Negative	-4.60295299044936	3.753189629271217	-0.13260000000000005	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.6122	4.8758	5.4987	Right	Negative	-4.582776750982112	3.822470971137517	-0.2012999999999998	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.6147	4.8696	5.4708	Right	Negative	-4.584726872122306	3.8164385918335326	-0.22920000000000051	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.5055	5.1617	5.4478	Right	Negative	-4.501400603547278	4.099935837535567	-0.2522000000000002	animalid0
animalid0_041.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.5586	5.0195	5.4604	Right	Negative	-4.541904995397234	3.961928817577103	-0.23960000000000026	animalid0
