Name	hemisphere	Area µm^2	Area mm^2	length µm	length mm	density µm^-1	density mm^-1	coverage index	relative count	relative density	channel	animal
POR	both	1335418.5	1.3354185	2701.1984999999995	2.7011984999999994	0.0020227355694113864	2022.7355694113862	5.463810285990682	0.0008133016948171922	0.0002108643823385447	marker2	mouse1
POR	both	1335418.5	1.3354185	4835.0583	4.8350583	0.003620631509897459	3620.6315098974587	17.50596443317124	0.0036804184162575553	0.0005681856748804943	marker1	mouse1
POR	Ipsi.	671837.5	0.6718375	2234.5514	2.2345514	0.0033260295830464955	3326.0295830464956	7.432184061237962	0.0031917449516180086	8.43213534924593e-05	marker3	mouse1
POR	Ipsi.	671837.5	0.6718375	2353.6355	2.3536354999999998	0.0035032809273075702	3503.2809273075704	8.245446356984017	0.0014200766693899386	0.0002726140497120366	marker2	mouse1
POR	Ipsi.	671837.5	0.6718375	1081.3345	1.0813344999999999	0.0016095179265819487	1609.5179265819488	1.7404272623815282	0.001592988834950167	0.00017309747387207007	marker1	mouse1
POR	Contra.	663581.0	0.663581	282.7673	0.2827673	0.0004261232615159264	426.12326151592646	0.12049372412605242	0.0003803161478743369	9.84126493676451e-05	marker3	mouse1
POR	Contra.	663581.0	0.663581	347.563	0.347563	0.0005237687637228914	523.7687637228914	0.18204264282581928	0.0002088877380719222	8.216353888804654e-05	marker2	mouse1
POR	Contra.	663581.0	0.663581	3753.7238	3.7537238000000004	0.0056567680509237005	5656.768050923701	21.23394486383191	0.005912152738307643	0.0016021885347331287	marker1	mouse1
PPN	Contra.	475377.19999999995	0.47537719999999994	20595.4854	20.5954854	0.04332451240825181	43324.512408251816	892.289362766269	0.027700500273299452	0.010005743487200168	marker3	mouse1
PPN	Contra.	475377.19999999995	0.47537719999999994	9172.4682	9.172468199999999	0.01929513699857713	19295.13699857713	176.98403053409217	0.005512716068265712	0.003026825669908672	marker2	mouse1
PPN	Contra.	475377.19999999995	0.47537719999999994	6394.977000000001	6.394977000000001	0.01345242683073568	13452.42683073568	86.02796017673758	0.010072153092873907	0.0038101834543174447	marker1	mouse1
PPN	Ipsi.	441163.89999999997	0.44116389999999994	11487.4581	11.4874581	0.026038980297345273	26038.980297345275	299.1216951324794	0.016408231378163152	0.0006601390659383502	marker3	mouse1
PPN	Ipsi.	441163.89999999997	0.44116389999999994	1927.7116	1.9277116	0.004369604131253714	4369.604131253714	8.423336571225706	0.0011630935497328918	0.0003400285339877162	marker2	mouse1
PPN	Ipsi.	441163.89999999997	0.44116389999999994	956.5166	0.9565166	0.002168166071611934	2168.166071611934	2.073886839053604	0.0014091109312099955	0.0002331779371530019	marker1	mouse1
PPN	both	916541.1	0.9165411	32082.9435	32.0829435	0.0350043696894771	35004.3696894771	1123.0432150006066	0.022224118487867442	0.0017399179472306037	marker3	mouse1
PPN	both	916541.1	0.9165411	11100.1798	11.1001798	0.012110946033953088	12110.946033953087	134.4336785249762	0.003342144253417719	0.0012625313924390564	marker2	mouse1
PPN	both	916541.1	0.9165411	7351.4936	7.3514935999999995	0.008020909918824154	8020.909918824153	58.96566793441228	0.005595914413780607	0.0012587213316032325	marker1	mouse1
PPY	both	506715.0	0.506715	42152.949499999995	42.1529495	0.08318867509349435	83188.67509349436	3506.648020187975	0.029199694357878746	0.004134954295292398	marker3	mouse1
PPY	both	506715.0	0.506715	79280.6683	79.2806683	0.15646007775574042	156460.0777557404	12404.259526745065	0.023870552976624878	0.016310514412027407	marker2	mouse1
PPY	both	506715.0	0.506715	12153.9217	12.153921700000001	0.023985715244269463	23985.71524426946	291.5205049973475	0.009251494910502391	0.0037640781080045833	marker1	mouse1
PPY	Contra.	253583.8	0.25358379999999997	17746.2077	17.7462077	0.06998163013567901	69981.63013567902	1241.9085435723389	0.023868280921598418	0.016162172429212477	marker3	mouse1
PPY	Contra.	253583.8	0.25358379999999997	16843.4581	16.8434581	0.06642166455428147	66421.66455428147	1118.770523852295	0.010123033417878763	0.010419558012248772	marker2	mouse1
PPY	Contra.	253583.8	0.25358379999999997	1695.2268	1.6952268	0.006685075308438473	6685.075308438473	11.332718822883166	0.0026699992598476483	0.0018934400202707065	marker1	mouse1
PPY	Ipsi.	253131.2	0.2531312	24406.7418	24.4067418	0.09641933432149019	96419.3343214902	2353.2817973124893	0.03486162588410105	0.0024444186588933096	marker3	mouse1
PPY	Ipsi.	253131.2	0.2531312	62437.2102	62.4372102	0.24665948014310365	246659.48014310366	15400.729809517688	0.03767177437067699	0.019194247100633267	marker2	mouse1
PPY	Ipsi.	253131.2	0.2531312	10458.6949	10.458694900000001	0.04131728882097505	41317.28882097505	432.1249178737588	0.015407428694682593	0.0044435157906825345	marker1	mouse1
PRNc	both	11364565.8	11.364565800000001	26280.132100000003	26.280132100000003	0.002312462487568157	2312.4624875681566	60.77181964958578	0.01820446336749646	0.00011494264916379547	marker3	mouse1
PRNc	both	11364565.8	11.364565800000001	38418.931300000004	38.418931300000004	0.0033805894546362694	3380.5894546362697	129.8786340111753	0.011567525281594552	0.00035241675583898096	marker2	mouse1
PRNc	both	11364565.8	11.364565800000001	63780.1541	63.7801541	0.005612194537163927	5612.194537163927	357.9466324194934	0.04854908445289788	0.0008807216453655123	marker1	mouse1
PRNc	Contra.	5694437.0	5.694437	14058.5555	14.0585555	0.00246882272997313	2468.82272997313	34.708081368988765	0.018908465273168338	0.0005701716090583268	marker3	mouse1
PRNc	Contra.	5694437.0	5.694437	5352.4762	5.3524762	0.0009399482688104197	939.9482688104198	5.031050738038974	0.0032168747723486033	0.0001474495645525293	marker2	mouse1
PRNc	Contra.	5694437.0	5.694437	4865.2945	4.8652945	0.0008543942974520572	854.3942974520572	4.156879876224857	0.007662887770498222	0.0002419934378068627	marker1	mouse1
PRNc	Ipsi.	5670128.8	5.6701288	12221.576600000002	12.221576600000002	0.002155431918936304	2155.431918936304	26.342776303365035	0.01745681724477799	5.4644413775503465e-05	marker3	mouse1
PRNc	Ipsi.	5670128.8	5.6701288	33066.4551	33.0664551	0.0058316938232514225	5831.693823251423	192.83344196349051	0.019950795875971428	0.0004538036494432876	marker2	mouse1
PRNc	Ipsi.	5670128.8	5.6701288	58914.859599999996	58.91485959999999	0.010390391766761983	10390.391766761983	612.1484721277781	0.08679156501106425	0.0011174467445585676	marker1	mouse1
PRNr	Contra.	1417889.4	1.4178894	66.7289	0.0667289	4.706213333705718e-05	47.062133337057176	0.0031404043892351544	8.974898511918402e-05	1.0868942498273039e-05	marker3	mouse1
PRNr	Contra.	1417889.4	1.4178894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
PRNr	Contra.	1417889.4	1.4178894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
PRNr	both	2911883.4	2.9118834	365.64709999999997	0.36564709999999995	0.00012557065300073484	125.57065300073485	0.045914545114824984	0.00025328674955105396	6.241581686503688e-06	marker3	mouse1
PRNr	both	2911883.4	2.9118834	306.4551	0.30645510000000004	0.00010524291597664935	105.24291597664936	0.03225222833991567	9.227032082809618e-05	1.097127217641274e-05	marker2	mouse1
PRNr	both	2911883.4	2.9118834	174.2669	0.1742669	5.9846798810694135e-05	59.84679881069414	0.010429316103663353	0.00013265095647432292	9.391757675073224e-06	marker1	mouse1
PRNr	Ipsi.	1493994.0	1.493994	298.9182	0.2989182	0.0002000799199996787	200.0799199996787	0.05980752954244797	0.0004269629491614032	5.072417198882154e-06	marker3	mouse1
PRNr	Ipsi.	1493994.0	1.493994	306.4551	0.30645510000000004	0.00020512471937638306	205.12471937638304	0.06286151638896141	0.00018490107653694067	1.5962145658760455e-05	marker2	mouse1
PRNr	Ipsi.	1493994.0	1.493994	174.2669	0.1742669	0.000116644979832583	116.64497983258299	0.020327359035986755	0.0002567246545831815	1.2544719766965981e-05	marker1	mouse1
PSV	both	5416850.4	5.4168504	11128.9483	11.1289483	0.002054505381946675	2054.505381946675	22.8644841777563	0.007709113899245278	0.0001021207014564668	marker3	mouse1
PSV	both	5416850.4	5.4168504	128935.88639999999	128.9358864	0.023802740869491242	23802.74086949124	3069.0274927573596	0.03882120285935186	0.0024813674744792627	marker2	mouse1
PSV	both	5416850.4	5.4168504	32625.6422	32.6256422	0.006022991183215988	6022.991183215988	196.50395531735944	0.024834450164770438	0.0009451879598572471	marker1	mouse1
PSV	Ipsi.	2728239.7	2.7282397	9961.2978	9.9612978	0.00365118130932557	3651.18130932557	36.37050434398592	0.014228324291270982	9.256458554006731e-05	marker3	mouse1
PSV	Ipsi.	2728239.7	2.7282397	126806.61839999999	126.80661839999999	0.04647928054122223	46479.28054122224	5893.880391097313	0.07650934918090456	0.0036168680613868484	marker2	mouse1
PSV	Ipsi.	2728239.7	2.7282397	28041.392499999998	28.041392499999997	0.01027819971243729	10278.19971243729	288.2150323298411	0.04130971976659891	0.0011053809198346616	marker1	mouse1
PSV	Contra.	2688610.7	2.6886107000000004	1167.6505	1.1676505	0.0004342951175490003	434.2951175490002	0.507104911153649	0.0015704656805208504	0.00010029992958699944	marker3	mouse1
PSV	Contra.	2688610.7	2.6886107000000004	2129.268	2.129268	0.0007919584639010772	791.9584639010772	1.686291814513719	0.0012797046183538688	0.0001242344228089176	marker2	mouse1
PSV	Contra.	2688610.7	2.6886107000000004	4584.249699999999	4.584249699999999	0.0017050626555938349	1705.0626555938347	7.8164329673872395	0.0072202393838728856	0.00048293156325332785	marker1	mouse1
Pa5	Ipsi.	334648.0	0.334648	20616.202	20.616202	0.061605633381941624	61605.633381941625	1270.0741821400518	0.029447368565805692	0.001561823266997963	marker3	mouse1
Pa5	Ipsi.	334648.0	0.334648	42190.5484	42.1905484	0.12607440773588965	126074.40773588965	5319.148401582386	0.02545585901113703	0.009810704756795517	marker2	mouse1
Pa5	Ipsi.	334648.0	0.334648	4681.5776	4.6815776	0.013989557983313809	13989.557983313809	65.4932012885831	0.006896756597290476	0.0015045232535191508	marker1	mouse1
Pa5	both	651826.4	0.6518264	48434.6727	48.4346727	0.07430609238901646	74306.09238901647	3598.991264477974	0.03355109561583333	0.0036934389872785175	marker3	mouse1
Pa5	both	651826.4	0.6518264	43790.3962	43.7903962	0.0671810718313956	67181.0718313956	2941.885752637473	0.01318481534999236	0.007003434077490887	marker2	mouse1
Pa5	both	651826.4	0.6518264	4841.768099999999	4.8417680999999995	0.007428002455868617	7428.002455868616	35.964665337546315	0.0036855258772140044	0.001165676368021558	marker1	mouse1
Pa5	Contra.	317178.4	0.3171784	27818.470699999998	27.8184707	0.08770606920269475	87706.06920269475	2439.848716327336	0.03741526554300695	0.020255610090735718	marker3	mouse1
Pa5	Contra.	317178.4	0.3171784	1599.8478	1.5998478	0.005043999843621129	5043.999843621129	8.069632053017607	0.0009615194603606856	0.0007912516095021045	marker2	mouse1
Pa5	Contra.	317178.4	0.3171784	160.1905	0.16019049999999999	0.0005050485783395086	505.04857833950854	0.08090398428849503	0.00025230164862579134	0.00014304688373543872	marker1	mouse1
RM	Contra.	293265.8	0.29326579999999997	11696.714	11.696714	0.03988434382734025	39884.34382734026	466.5157628260643	0.015731837490642754	0.009211240734371256	marker3	mouse1
RM	Contra.	293265.8	0.29326579999999997	87922.65870000001	87.92265870000001	0.2998053598476195	299805.35984761955	26359.68433031294	0.05284211869822914	0.04703042840431242	marker2	mouse1
RM	Contra.	293265.8	0.29326579999999997	20580.7769	20.5807769	0.0701778962974885	70177.8962974885	1444.3156270099466	0.03241493060992758	0.019876759985088376	marker1	mouse1
RM	Ipsi.	288806.8	0.2888068	424.9148	0.42491480000000004	0.001471276992092984	1471.276992092984	0.625167368839792	0.0006069315155461521	3.729974861557342e-05	marker3	mouse1
RM	Ipsi.	288806.8	0.2888068	3837.7786	3.8377786	0.013288394179084426	13288.394179084427	50.99791480885478	0.002315541149912118	0.0010340600786800714	marker2	mouse1
RM	Ipsi.	288806.8	0.2888068	5217.722900000001	5.217722900000001	0.018066482160392347	18066.48216039235	94.26589769072064	0.007686589416654891	0.0019429807969644317	marker1	mouse1
RM	both	582072.6	0.5820725999999999	12121.6288	12.1216288	0.020824943142831325	20824.943142831326	252.4322305585067	0.00839675183535284	0.001035119119289886	marker3	mouse1
RM	both	582072.6	0.5820725999999999	91760.4373	91.7604373	0.15764431670551063	157644.31670551063	14465.511438757352	0.027628076638298412	0.01643396792639716	marker2	mouse1
RM	both	582072.6	0.5820725999999999	25798.4998	25.798499800000002	0.04432179044332271	44321.790443322716	1143.435701887703	0.01963766885204608	0.006955418231905179	marker1	mouse1
RO	Ipsi.	74231.2	0.0742312	26260.9519	26.2609519	0.35377242857450775	353772.42857450777	9290.400730341335	0.0375101063468526	0.008968822814375992	marker3	mouse1
RO	Ipsi.	74231.2	0.0742312	2398.9308	2.3989308	0.03231701494789253	32317.014947892534	77.5262825225598	0.0014474057943810507	0.002514806120992513	marker2	mouse1
RO	Ipsi.	74231.2	0.0742312	343.5113	0.3435113	0.0046275865134875905	4627.58651348759	1.5896282591105897	0.0005060503161410436	0.0004976791636675057	marker1	mouse1
RO	Contra.	78212.9	0.07821289999999999	20785.7867	20.7857867	0.26575905892761936	265759.0589276194	5524.011112462227	0.02795645157089107	0.0613767316749537	marker3	mouse1
RO	Contra.	78212.9	0.07821289999999999	6227.182	6.227182	0.07961834940272002	79618.34940272002	495.79795227032884	0.003742578935451094	0.012489720274371825	marker2	mouse1
RO	Contra.	78212.9	0.07821289999999999	677.8303	0.6778303	0.008666477013382703	8666.477013382704	5.8744007139243015	0.0010675895398198692	0.0024546401730406154	marker1	mouse1
RO	both	152444.1	0.1524441	47046.7386	47.0467386	0.30861632952669205	308616.32952669205	14519.39178293374	0.0325896622644405	0.015340001700226213	marker3	mouse1
RO	both	152444.1	0.1524441	8626.112799999999	8.6261128	0.056585415899992185	56585.415899992186	488.11218038824603	0.0025972294001807995	0.005898867332715009	marker2	mouse1
RO	both	152444.1	0.1524441	1021.3416	1.0213416	0.0066997778201976985	6699.777820197699	6.842761798525229	0.0007774393193831722	0.0010513960815709213	marker1	mouse1
RPA	Ipsi.	149687.2	0.14968720000000002	13666.2304	13.6662304	0.09129859066105853	91298.59066105852	1247.7075751693142	0.019520303666699528	0.0023145977942394145	marker3	mouse1
RPA	Ipsi.	149687.2	0.14968720000000002	7228.138999999999	7.228139	0.04828829051515426	48288.29051515426	349.0344759159166	0.004361130496632772	0.0037576393969423133	marker2	mouse1
RPA	Ipsi.	149687.2	0.14968720000000002	1178.4449	1.1784449	0.007872716571624026	7872.716571624025	9.277562692975819	0.0017360488991186038	0.0008466804429776684	marker1	mouse1
RPA	Contra.	150251.9	0.1502519	2598.0769	2.5980769	0.01729147451712757	17291.47451712757	44.924580509887804	0.003494359490964121	0.0039934450249204355	marker3	mouse1
RPA	Contra.	150251.9	0.1502519	19125.322500000002	19.125322500000003	0.1272883903631169	127288.3903631169	2434.431516200503	0.011494449515400204	0.019967713494900258	marker2	mouse1
RPA	Contra.	150251.9	0.1502519	4208.7599	4.2087599	0.028011358924579323	28011.358924579323	117.89308418627658	0.006628839172361163	0.007933766721074424	marker1	mouse1
RPA	both	299939.1	0.29993909999999996	16264.3073	16.2643073	0.05422536541584609	54225.36541584609	881.9380065781131	0.011266419259762976	0.0026953116802023377	marker3	mouse1
RPA	both	299939.1	0.29993909999999996	26353.4615	26.3534615	0.08786270779634933	87862.70779634934	2315.486487196842	0.007934742634519317	0.009159435316332825	marker2	mouse1
RPA	both	299939.1	0.29993909999999996	5387.2048	5.3872048	0.017960995415402664	17960.995415402664	96.75956071463523	0.004100709138930363	0.0028186188717987076	marker1	mouse1
RPO	both	489691.6	0.48969159999999995	38553.8328	38.553832799999995	0.07873084365751833	78730.84365751833	3035.3757825749017	0.026706556657079487	0.003913374504255191	marker3	mouse1
RPO	both	489691.6	0.48969159999999995	49146.4295	49.146429499999996	0.10036200232962951	100362.00232962951	4932.434071971972	0.014797459130294814	0.010462450926126372	marker2	mouse1
RPO	both	489691.6	0.48969159999999995	69119.2791	69.1192791	0.14114859045979145	141148.59045979145	9756.08881856192	0.052613195526119295	0.0221504472105471	marker1	mouse1
RPO	Ipsi.	245794.9	0.24579489999999998	36235.218	36.235218	0.14742054452716472	147420.54452716475	5341.815568620521	0.05175695404557622	0.003737399062981251	marker3	mouse1
RPO	Ipsi.	245794.9	0.24579489999999998	48976.6493	48.9766493	0.19925819982432508	199258.19982432507	9758.99897294529	0.029550283812350326	0.015505631983155656	marker2	mouse1
RPO	Ipsi.	245794.9	0.24579489999999998	64845.8488	64.8458488	0.26382096943427225	263820.96943427227	17107.69469420424	0.09552891647428866	0.028372932422401333	marker1	mouse1
RPO	Contra.	243896.7	0.24389670000000002	2318.6148	2.3186147999999998	0.009506544368989001	9506.544368989002	22.042014470794555	0.003118488768469431	0.0021955248684500848	marker3	mouse1
RPO	Contra.	243896.7	0.24389670000000002	169.78019999999998	0.1697802	0.0006961151995906463	696.1151995906462	0.11818657780953981	0.00010203906039307568	0.00010919950221083909	marker2	mouse1
RPO	Contra.	243896.7	0.24389670000000002	4273.4303	4.2734303	0.017521476510342287	17521.476510342287	74.87680862003499	0.006730695702787682	0.004962676306284507	marker1	mouse1
RSPagl1	Ipsi.	91795.6	0.0917956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
RSPagl1	Ipsi.	91795.6	0.0917956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
RSPagl1	Ipsi.	91795.6	0.0917956	11.8986	0.0118986	0.00012962059183664577	129.62059183664576	0.0015423035740275133	1.752865274486115e-05	1.3940197023076565e-05	marker1	mouse1
RSPagl1	Contra.	94983.2	0.0949832	1018.6926	1.0186926	0.010724976627445695	10724.976627445694	10.925454325551886	0.0013701203975851972	0.002476920317746027	marker3	mouse1
RSPagl1	Contra.	94983.2	0.0949832	473.3249	0.4733249	0.0049832486165974615	4983.2486165974615	2.358695653126132	0.0002844714993659244	0.0007817215722990907	marker2	mouse1
RSPagl1	Contra.	94983.2	0.0949832	15.5991	0.0155991	0.0001642300954274019	164.2300954274019	0.002561841681581585	2.4568739388906224e-05	4.6515532117132594e-05	marker1	mouse1
RSPagl1	both	186778.8	0.1867788	1018.6926	1.0186926	0.005454005486704059	5454.005486704058	5.555955029664823	0.0007056567314378043	0.00027109535508829016	marker3	mouse1
RSPagl1	both	186778.8	0.1867788	473.3249	0.4733249	0.0025341468089526225	2534.146808952622	1.1994747849328191	0.0001425130153778695	0.0002641775374427648	marker2	mouse1
RSPagl1	both	186778.8	0.1867788	27.497700000000002	0.027497700000000003	0.00014722066958348595	147.22066958348594	0.0040482298060058215	2.093109021761442e-05	2.3103338540524457e-05	marker1	mouse1
RSPagl2/3	Contra.	7847.7	0.007847699999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
RSPagl2/3	Contra.	7847.7	0.007847699999999999	54.1749	0.0541749	0.006903283764669903	6903.2837646699045	0.3739847076226156	3.2559485104204356e-05	0.0010829172400852864	marker2	mouse1
RSPagl2/3	Contra.	7847.7	0.007847699999999999	113.0971	0.11309709999999999	0.014411496361991412	14411.496361991412	1.6298984452017788	0.00017812906998102877	0.004081824467906272	marker1	mouse1
RSPagl2/3	Ipsi.	7324.2	0.0073241999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
RSPagl2/3	Ipsi.	7324.2	0.0073241999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
RSPagl2/3	Ipsi.	7324.2	0.0073241999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
RSPagl2/3	both	15171.9	0.0151719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
RSPagl2/3	both	15171.9	0.0151719	54.1749	0.0541749	0.0035707393273090387	3570.7393273090383	0.19344444598303445	1.6311477289266934e-05	0.00037223933475598895	marker2	mouse1
RSPagl2/3	both	15171.9	0.0151719	113.0971	0.11309709999999999	0.0074543794778505	7454.3794778505	0.8430687012444058	8.60888584663648e-05	0.0011698157138774245	marker1	mouse1
RSPd1	Contra.	373.78	0.00037378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
RSPd1	Contra.	373.78	0.00037378	40.6406	0.0406406	0.10872866391995292	108728.66391995292	4.418798138905238	2.442527831755901e-05	0.017056251584637888	marker2	mouse1
RSPd1	Contra.	373.78	0.00037378	17.3278	0.0173278	0.046358285622558726	46358.285622558724	0.8032871016105732	2.7291459275412636e-05	0.013130238511762706	marker1	mouse1
RSPd1	Ipsi.	306.68	0.00030668	11276.4116	11.2764116	36.769308725707575	36769308.725707576	414625.85943855013	0.016106780894217403	0.9321738731782093	marker3	mouse1
RSPd1	Ipsi.	306.68	0.00030668	1660.4786	1.6604785999999998	5.414368723098995	5414368.723098996	8990.443397215207	0.001001857305381937	0.4213287529220797	marker2	mouse1
RSPd1	Ipsi.	306.68	0.00030668	772.2935	0.7722935	2.518238880918221	2518238.880918221	1944.819519180416	0.0011377191080138354	0.2708269238225094	marker1	mouse1
RSPd1	both	680.46	0.00068046	11276.4116	11.2764116	16.57174793522029	16571747.93522029	186869.85064899412	0.007811262938400987	0.8237109225291753	marker3	mouse1
RSPd1	both	680.46	0.00068046	1701.1191999999999	1.7011192	2.499954736501778	2499954.736501778	4252.721001394115	0.0005121886186617037	0.26061311194530834	marker2	mouse1
RSPd1	both	680.46	0.00068046	789.6213	0.7896213	1.1604228022220262	1160422.8022220263	916.2945616401993	0.0006010551670885193	0.1821051413889699	marker1	mouse1
SCdg	Contra.	10492.2	0.0104922	8015.9821	8.0159821	0.763994405367797	763994.405367797	6124.1654779284045	0.010781329502038028	0.176443579416031	marker3	mouse1
SCdg	Contra.	10492.2	0.0104922	815.8022	0.8158021999999999	0.07775320714435485	77753.20714435485	63.43123744542039	0.0004903026969847133	0.012197135647164077	marker2	mouse1
SCdg	Contra.	10492.2	0.0104922	215.636	0.215636	0.020552029126398655	20552.02912639866	4.4317573527001	0.00033962886877231263	0.005821031574105352	marker1	mouse1
SCdg	Ipsi.	10881.8	0.010881799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
SCdg	Ipsi.	10881.8	0.010881799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
SCdg	Ipsi.	10881.8	0.010881799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
SCdg	both	21374.0	0.021374	8015.9821	8.0159821	0.3750342518948255	375034.2518948255	3006.267850075812	0.005552736642977427	0.018641353393492786	marker3	mouse1
SCdg	both	21374.0	0.021374	815.8022	0.8158021999999999	0.03816797043136521	38167.97043136521	31.137514247442684	0.00024562923157835087	0.003978901459901503	marker2	mouse1
SCdg	both	21374.0	0.021374	215.636	0.215636	0.010088705904369794	10088.705904369795	2.175488186394685	0.0001641408761520237	0.001583220539642137	marker1	mouse1
SCdw	Contra.	52961.1	0.0529611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
SCdw	Contra.	52961.1	0.0529611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
SCdw	Contra.	52961.1	0.0529611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
SCdw	Ipsi.	53583.6	0.053583599999999995	2.7381	0.0027381000000000003	5.109959017311267e-05	51.09959017311268	0.0001399157878529998	3.910993880930763e-06	1.2954745286300719e-06	marker3	mouse1
SCdw	Ipsi.	53583.6	0.053583599999999995	8.1203	0.0081203	0.00015154450242238298	151.54450242238298	0.0012305868230204765	4.899419888273745e-06	1.1792705573490045e-05	marker2	mouse1
SCdw	Ipsi.	53583.6	0.053583599999999995	9.5023	0.0095023	0.0001773359759329347	177.33597593293473	0.0016850996441075256	1.3998497048181641e-05	1.9071803397566136e-05	marker1	mouse1
SCdw	both	106544.7	0.10654469999999999	2.7381	0.0027381000000000003	2.5699072783535928e-05	25.69907278353593	7.036663118859973e-05	1.896704360422224e-06	1.2773913188530167e-06	marker3	mouse1
SCdw	both	106544.7	0.10654469999999999	8.1203	0.0081203	7.621495954280223e-05	76.21495954280223	0.0006188883359754169	2.4449346289893344e-06	7.945190964149019e-06	marker2	mouse1
SCdw	both	106544.7	0.10654469999999999	9.5023	0.0095023	8.91860411639434e-05	89.1860411639434	0.0008474725189521394	7.233095807097956e-06	1.3995964750936471e-05	marker1	mouse1
SG	Ipsi.	55446.2	0.055446199999999994	17.5503	0.0175503	0.00031652845461005446	316.52845461005444	0.005555169336942838	2.5068155256747076e-05	8.024615249257436e-06	marker3	mouse1
SG	Ipsi.	55446.2	0.055446199999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
SG	Ipsi.	55446.2	0.055446199999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
SG	both	106450.8	0.1064508	18.8724	0.018872399999999998	0.00017728753565027222	177.28753565027222	0.0033458412878061977	1.3073066495610962e-05	8.81220738538035e-06	marker3	mouse1
SG	both	106450.8	0.1064508	419.0127	0.4190127	0.0039362099674215695	3936.209967421569	1.6493219662162237	0.0001261601985414725	0.00041033860089616323	marker2	mouse1
SG	both	106450.8	0.1064508	249.3472	0.2493472	0.0023423703720404166	2342.370372040417	0.5840634936312361	0.00018980164663624758	0.00036758816439056834	marker1	mouse1
SG	Contra.	51004.600000000006	0.051004600000000004	1.3221	0.0013221	2.5921191421950175e-05	25.921191421950176	3.427040717896033e-05	1.7781970514435752e-06	5.986467656154109e-06	marker3	mouse1
SG	Contra.	51004.600000000006	0.051004600000000004	419.0127	0.4190127	0.008215194315806808	8215.194315806808	3.4422707512908635	0.0002518294960234804	0.0012887164802305123	marker2	mouse1
SG	Contra.	51004.600000000006	0.051004600000000004	249.3472	0.2493472	0.004888719840955521	4888.719840955521	1.2189886039267044	0.0003927243478247769	0.0013846512369235816	marker1	mouse1
SLC	both	111810.1	0.11181010000000001	10.3497	0.0103497	9.256498294876759e-05	92.5649829487676	0.00095801980402486	7.169322201183993e-06	4.601010575147466e-06	marker3	mouse1
SLC	both	111810.1	0.11181010000000001	30.5016	0.0305016	0.0002727982534672628	272.7982534672628	0.008320783207957063	9.183702336068997e-06	2.8438435596970977e-05	marker2	mouse1
SLC	both	111810.1	0.11181010000000001	189.4246	0.1894246	0.0016941635862949768	1694.1635862949768	0.32091625966849147	0.00014418891005558732	0.0002658650785106359	marker1	mouse1
SLC	Contra.	54611.6	0.054611599999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
SLC	Contra.	54611.6	0.054611599999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
SLC	Contra.	54611.6	0.054611599999999996	189.4246	0.1894246	0.0034685781042855363	3468.5781042855365	0.6570340199730461	0.00029834565014954747	0.0009824189396638238	marker1	mouse1
SLC	Ipsi.	57198.5	0.0571985	10.3497	0.0103497	0.00018094355621213845	180.94355621213845	0.0018727115237287693	1.4783102651279763e-05	4.587272958519899e-06	marker3	mouse1
SLC	Ipsi.	57198.5	0.0571985	30.5016	0.0305016	0.000533258739302604	533.2587393026041	0.016265244762712308	1.840327890153941e-05	4.1496479295294314e-05	marker2	mouse1
SLC	Ipsi.	57198.5	0.0571985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
SLD	Ipsi.	87095.7915	0.0870957915	667.0712	0.6670712	0.007659052045011841	7659.052045011841	5.109133038528503	0.0009528181517640485	0.00019417194549215127	marker3	mouse1
SLD	Ipsi.	87095.7915	0.0870957915	3.1918	0.0031918000000000003	3.664700607261833e-05	36.64700607261833	0.00011696991398258319	1.925787027498016e-06	2.8517520982698414e-06	marker2	mouse1
